"TOKEN";"REFTEXT"
"UZUZTLSECO";"C-45 Afdltlua"
"UZYBPBABAW";"4-2-MSR28"
"VADEAVNNBJ";"DD-1-16 pa"
"VAFPITOGIV";"1-2e Artillerie"
"VAIMTNQTDK";"1-TkBat-283y GvMSP"
"VAJEDGMDVG";"5-2-841-y Art."
"VAJUQVQWGW";"D-307th Combat Eng. Bat."
"VAKFCUFDJO";"Velitelství 2-362. dp"
"VANMPWUWIB";"1-1-MSR14"
"VAORPMMKNW";"2-2-63y GvTP"
"VAPQZNYSCI";"I. JS/JG-7"
"VAQBCWPNDT";"SB-75. Artillerie"
"VASXCMZCGR";"4-2-117y Art."
"VATGBWXKNI";"4-113-y Razv. Bat."
"VAUFCYXJCM";"1-3-51 pz"
"VAUFTCCBAA";"D-Blues & Royals"
"VAVDPFLDIP";"2-1-MSR31"
"VBAHNULAMZ";"HQ-3-RCR"
"VBATWVFKXG";"4-2-693y Art."
"VBBOOHXTXS";"1-3-7. tp"
"VBCLYVVDYR";"2-2-75 pz"
"VBCSJVHBRG";"DD-2-16 pa"
"VBIQYCUULH";"1-34. Panzer"
"VBKZTZHJVR";"3-TkBat-322y MSP"
"VBNVROZSBK";"20e Bataillon Logistique"
"VBNXBPWPJW";"SK-113. Pz.Gren."
"VBODOZRBVF";"4-3-5 pz"
"VBOLHDUYTS";"3-731. Jäger"
"VBQRESVLRR";"5-2-68-y GvMSP"
"VBRTPKBNOJ";"6 nfbevcie"
"VBZVXBIAYY";"SK-642. Jäger"
"VCCTGXQBUW";"HQ-1ste Karabiniers"
"VCFEYZPHWW";"2-1-104. msp"
"VCFKUVVXXF";"3-2-20. tp"
"VCGDPCHYPW";"1-899y DShB"
"VCGLVNWHUN";"Sicherungs-Kie 441"
"VCGMBNSBPE";"6-2-AR19"
"VCSDPTTQCW";"2-810-VKK 251"
"VCSNCJFLPE";"6-2-30y GvTP"
"VCZHBBNGBC";"SK-63. Panzer"
"VCZWHQQWQO";"DB-3-25 pz"
"VDBTWNEVWP";"Velitelství 3-55. msp"
"VDEOEGGTEA";"4-FJB 263"
"VDEYOLARSU";"4-2-GeWR5"
"VDFQDPDHMR";"A-49th Field Art."
"VDJBWRBYVK";"4522-VKK 452"
"VDKIPRUDUE";"3-MSB-PR11"
"VDMJCNBEDG";"2-2-14. tp"
"VDNPDAZCTX";"3-3rd Attack Helo."
"VDQBIJXDSZ";"9-3-67-y GvMSP"
"VDUDVNTFJB";"M-3-44th ADA"
"VDVRQLVOMI";"2-2-60. tp"
"VDWRBLFFFW";"SK-231. GebJäger"
"VECXFQBSRY";"I-3-3rd Helo."
"VEGCGCCEIA";"1-842. Jäger"
"VEHKZXJIWC";"1-1-MSR13"
"VEIWGVAVTU";"Wpn-3-R22R"
"VELVHPHQLF";"4-3e RCP"
"VENOSIZARJ";"3-PB-MSR35"
"VERWOQJBCX";"2-2-8. dp"
"VEVXONNETV";"4-2-MSR43"
"VEXGTESCLP";"Velitelství 2-71. kdbr"
"VEYGIUOZLD";"HQ-793rd MP"
"VEYOJXNQKG";"Q-4-41st Infantry"
"VEZWFVDAWY";"12-4-34-ya Art. Brig."
"VFAOITGJPO";"1-3-153y GvTP"
"VFCZAAWUFU";"671 Sq. AAC"
"VFFGZQRWMN";"2-32y OTB"
"VFFPIQNULI";"2-4-74. RMbr"
"VFGLYONBGL";"2-44. Panzer"
"VFHRUNNSNJ";"4-29-y Otd. Tank Bat."
"VFHSEFLPVS";"2-1-73 pcz"
"VFJHIUUZEZ";"2-353. Panzer"
"VFKZKUZCLM";"Spezialaufklärer-Kie 3"
"VFPLYBTPQV";"4-2-33 pa"
"VFPVFDOBOR";"HFS 12"
"VFPZXJCWFD";"HQ-3AAC"
"VFUDWRLQLL";"SK-Rügen Gruppe."
"VFUSZBJQTO";"E-1-69th Armored"
"VFVJTUMYYZ";"1-JG 1"
"VFXFKHAUAX";"9-3-241-y GvMSP"
"VFXYEGUAKH";"2-240. FlaRgt."
"VFYBVTQEEP";"Burma-I,/KORB"
"VFYOBSMFLM";"1-4-6. msp"
"VFZRIBMAHJ";"HQ-41st Field Art. Brigade"
"VFZYIZKAFO";"2-12 Squadron"
"VGATETTILI";"3-PzB-MSR7"
"VGBFBPTDKL";"B-1-R22R"
"VGBHGYTUEK";"1-TkBat-278y GvMSP"
"VGDGGRHJEV";"Velitelství 1-17. dovm"
"VGEBZACMWH";"3-3e Infanterie"
"VGGMGCGPJS";"1-PJA11"
"VGHRJATAAH";"2-632. Jäger"
"VGIOGRUYZN";"4-13-y Razv. Bat."
"VGMSPMIFUR";"3-3-1. tp"
"VGNQZGFSPW";"2-PB-MSR3"
"VGQATOMGNV";"1-65. Artillerie"
"VGRFBEYRAB";"2-FR17"
"VGSHWOAFXE";"5-2-70y GvTP"
"VGVMSJYYAB";"1-2e Lanciers"
"VGWBIPBVOI";"2-15e Artillerie"
"VHALWODGOS";"HQ-2-1st Cavalry"
"VHAYHQHFOS";"1-1. plp"
"VHBRBEYOTP";"1-806-VKK 244"
"VHEUFQMESE";"4-2-99y Art."
"VHFGMIHSRR";"B-313 Sq."
"VHGKWPWQWS";"C-1-7th Mechanized"
"VHGWBFVRYD";"3-2-1. dp"
"VHIAFPDMHY";"SK-124. Panzer"
"VHJJDWIOZM";"M-3-67th Armored"
"VHJVKIXDVW";"2-9. plrp"
"VHLTPYGGCK";"Support-II,/RIR"
"VHNMWBSELR";"Kom.-1-119-y Otd. Tank. Polk"
"VHNXDITLLE";"1-1-AR17"
"VHNYZVCDXE";"8-3-241-y GvMSP"
"VHODMSVNXU";"Stab-II. Korps"
"VHPAQCVOMN";"2-MSB-PR4"
"VHQJZPBKNH";"3-263. Fallschirm."
"VHQMBWWXVT";"2-107. Jäger"
"VHTFDMFVTR";"D-1st Aviation"
"VHUFWNHDFT";"2-1-55. msp"
"VHUWGJEUXY";"DB-3-49 pz"
"VHUZCKMYMO";"3-1-1054y Art."
"VHXFHSAHWX";"2-1-164y GvMSP"
"VHXMSDGLUT";"3-2-17. tp"
"VHZOTRKRJQ";"HQ-IV,/RGJ"
"VIBEQEYNYH";"DD-40 dar"
"VIBLJGOTTD";"1-1-65. msp"
"VICWZGCQQF";"7-3-sMSR25"
"VIHZOKVCTG";"C-2ste Smaldeel"
"VIMTAOBFEJ";"1-286-y Otd. Zen. Rak. Bat."
"VIPOXHTERB";"3-825-VKK 321"
"VIQAKEAAXO";"2-2-10. msp"
"VIQESHRKAE";"4-3e Hussards"
"VIUSJHBDAO";"1-3-25 pz"
"VIXYJHPRFV";"9-3-95-y TP"
"VIZQREDRVD";"11 Air Def. Bty."
"VJBIDUUSSX";"1-117. Jäger"
"VJEFGPCOJE";"EM-43e RAMa"
"VJHBAJWKXC";"4-2-210y MSP"
"VJOWXDCUSD";"2-34y Razv."
"VJRHRSERCM";"1-JBG 33"
"VJSHWAQHRW";"1-9e RCP"
"VJTJKLSHSU";"3-1-744y Art."
"VJTTXGSRVU";"1-48. Sicherungs"
"VJUGGXZTIZ";"Velitelství 3-23. tp"
"VJUGOBWUEI";"A-11ste Smaldeel"
"VKBVGWRYFA";"A-4/7RDG"
"VKDCKZVEIU";"SK-38. FlaRak"
"VKDMYEQZMO";"2-3-3. dp"
"VKFGXSBQAS";"Det./4 Combat Eng. Rgt."
"VKFLMBKTXX";"Velitelství 1-13. tp"
"VKGNJAFEKJ";"3-Tk-302-y GvMSP"
"VKIRAWDDWF";"DB-1-8 pcz"
"VKTEIWWVFJ";"3-923-y (SAM Bat.)"
"VKTIYLEJPP";"Velitelství 13. plp"
"VKUHBEYOHK";"3-FJB 252"
"VKUNPJSKSQ";"2-3-17. tp"
"VKVVKNKYZA";"HQ-1RRF"
"VKXVLPSQIV";"4-130. FlaRgt."
"VKZHKZDMMZ";"3e Gpe-7e RHC"
"VKZXZLZCDQ";"2-2-8. msp"
"VKZYLXOTNG";"3-4301. Sicherungs"
"VLABYVAPAO";"3-3. ppr"
"VLDCYDRMFI";"3-3-11. tp"
"VLLAZFZIUT";"1-439y oVP"
"VLMEQFKCMJ";"SK-2-MSR28"
"VLMMTIXNIM";"E-2-64th Armored"
"VLOEHLCJUX";"3-32. FlaRak"
"VLOMXWBYJN";"2-1-79. msp"
"VLRXZDGVHE";"8-3-MSR33"
"VLUPHMLGCD";"1-856-VKK 431"
"VLVWNBVNKW";"1-2-75. thdbr"
"VLXUNUAGCY";"O-4-7th Field Art."
"VLYEXBSCZE";"E-2-41st Infantry"
"VLZTEJBFXC";"2-3-51. msp"
"VMDEBUNMSB";"U-5-68th Armored"
"VMDMKGQLFS";"D-1-34th Armored"
"VMEIHYEWBY";"D-293rd Engineers"
"VMFAUFDYCL";"M-3-20th Field Art."
"VMGJPNPXWK";"Velitelství 14. ppr"
"VMHUWCWJUP";"3-72. Pz.Gren."
"VMNFQJIKJM";"1-313. Pz.Gren."
"VMPMJAMPVL";"C-3-PPCLI"
"VMPVHBBBGZ";"1-1-322. kdbr"
"VMQDONSQMB";"1-864-VKK 461"
"VMWQSNHYFT";"1-1-8. tp"
"VMZTTSCTUP";"C-1-3rd Field Art."
"VNAKXANKPE";"Paost-43 Painfbat"
"VNBFBNSAAG";"EM-1er RCAM"
"VNBXUZMETY";"F-2-14th Field Art."
"VNCMOCRUCI";"9-2-119-y Otd. Tank. Polk"
"VNDASJSBSC";"SK-1-Art. Rgt. 7"
"VNEPVIBUKP";"9-3-PR11"
"VNEYLOPUHV";"HQ-5-6th Air Cav."
"VNFHDBWKSB";"E-2-14th Field Art."
"VNFQAMYUEK";"3-Tk-174-y GvMSP"
"VNIOOGQCYY";"DD-2-4 pa"
"VNLTSQUGLR";"3-3-104. msp"
"VNMIPKHQII";"B-IV,/RGJ"
"VNONRBNHTD";"C-5-RALC"
"VNQFZNIRBY";"3-MSB-23-y TP"
"VNRMNNVYVK";"1-?-y Rak.Art."
"VNUQWTADAV";"4-2-204y GvMSP"
"VNVZZDXHQI";"2-37 eś"
"VNWZCEYSZR";"SB-635. Artillerie"
"VNZHMIPBGR";"Support-I,/Grenadier Guards"
"VOAJEAHMRM";"23-8-34-ya Art. Brig."
"VOAJUYKAVN";"3-2-68 pcz"
"VOCSYCEOQH";"2-245. Pz.Artillerie"
"VOEGMZCELS";"2-1-126y Gv. Art."
"VOGNIVMWRU";"1-1-7-y GvTP"
"VOGZTKHMBR";"1-114e Infanterie"
"VOHIFKMDMH";"4-76 pcz"
"VOHNDGCKLY";"I-3-319th Field Art."
"VOJXPDQYMX";"Sicherungskompanie 8"
"VOJZBWUDQH";"3-MSB-PR15"
"VOKAGEQSBD";"C-12 Tkbat"
"VOKFZVWSIE";"9-3-29y GvTP"
"VOWGHNVTTK";"10-4-35-ya GvDShB"
"VOYGEGVXTE";"P-4-3rd Field Art."
"VOYPDYEUTS";"6-2-MSR17"
"VOZTJQOICV";"4214-VKK 421"
"VPBVNSQBSF";"2-35. Artillerie"
"VPCOFATPOA";"B-1-17th Cavalry"
"VPFKEKIBYT";"4-3e Chasseurs"
"VPFWRSXHLY";"Stab-5. Panzer"
"VPGNQANFYZ";"4314-VKK 431"
"VPGURWZJOH";"2-126. Jäger"
"VPHFGODYSN";"35 Air Def. Bty."
"VPINEPOSQD";"1-1069y Zen. Art."
"VPNVMLTUUM";"1-2-15. tp"
"VPSSLIIGJB";"1-4-68. msp"
"VPTIBCIJZX";"N-4-4th Cavalry"
"VPTKPRENNF";"42 Air Def. Bty."
"VPUSKSPLLM";"3-331. Panzer"
"VPVMQMJVTF";"2-2e RA"
"VPWSSZUYWZ";"2-GeWa10"
"VPXRUCSCXZ";"SK-741. Pionier"
"VPXTCXXLST";"1-1-362. dp"
"VQADTRHFGJ";"1-5 br"
"VQBOYUZBZR";"2-MSB-33GvTB"
"VQDHWECYUH";"3-1-361. dp"
"VQERJYNGBU";"2-141. Panzer"
"VQFIKXXYFW";"Kom-923-y (SAM Bat.)"
"VQJQGHSIQX";"1CCM-19e Génie"
"VQKROUMAGQ";"2-2-10 pz"
"VQLOLGTBGX";"4-FJB 252"
"VQLTZCYPCZ";"DB-1gb-10 pz"
"VQPCWCAWLQ";"2-330. FlaRgt."
"VQQTTPOCKY";"4-2-302-y GvMSP"
"VQQZLSSXSH";"3-GeWa9"
"VQUDJFLUNA";"1-2-79. msp"
"VQXFDHCSCQ";"4-60e RA"
"VQZKAGGGXS";"2-2. ppr"
"VRATQIVMBJ";"1-TkBat-400y MSP"
"VRBTCSXNKL";"2-1-MSR42"
"VRFPCTUKUS";"5-2-PR4"
"VRFVCHAQTM";"C-II-RALCA 62"
"VRHFEKYJLC";"SK-121. Panzer"
"VRHGGXAKRD";"1-4-55. msp"
"VRHJINHLUL";"DB-1-12 pz"
"VRIFGPIDTD";"4611-VKK 461"
"VRKRVCRYAS";"DB-1-27 pz"
"VRLIOQRDEF";"PzPionier-Kie 290"
"VRNLRVXYPO";"2-3-63y GvTP"
"VRQDLRXJPH";"5-2-MSR35"
"VRQWMCUSBG";"3-21. Artillerie"
"VRVFHYHELE";"C-124 Afdva"
"VRWTIFYZUM";"2-12 dar"
"VSAJWNFAHV";"2-TkBat-210y MSP"
"VSAMILMGYA";"3-1-65y GvTP"
"VSBNRWCVFL";"HQ-1-35th Armored"
"VSCYMSLPJO";"SK-631. Jäger"
"VSEEHVJBXX";"3-PzB-MSR41"
"VSHXDGKLPW";"3-Tk-170y GvMSP"
"VSIWBMEGDR";"2-4-12 pz"
"VSJTDKWOXB";"2-2-36 pz"
"VSKJTQAUUH";"SK-3-MSR34"
"VSLOSNOIBZ";"4-51. Feld-Art."
"VSPLOXMYFH";"EM-9e Génie"
"VSRJIGTSEP";"SK-363. Panzer"
"VSROTDTNPJ";"HQ-1-66th Armored"
"VSSXYIWWFZ";"C-81th TFW"
"VSTROBIVJT";"2-Tk-67-y GvMSP"
"VSUBPOAVCV";"Velitelství 3-74. RMbr"
"VSUKJDMDDD";"III. JS/JG-8"
"VSXHYCDSWT";"4-2-MSR2"
"VTBDIXKGNM";"Fernspäh-Kie 100"
"VTBTBOTQTD";"9-3-1047y Art."
"VTCDZUSADS";"8-2-28-y GvTP"
"VTCVJGBMIL";"EM-19e Artillerie"
"VTEHVXIXGR";"Staf-102 Verkbat"
"VTFHLIULEA";"I,/20-y Gv. APIB"
"VTGBWRQFNI";"1-20e Artillerie"
"VTKLFXCNSA";"2-PB-MSR9"
"VTNQTZYSAQ";"M-3-3rd Helo."
"VTNYBFPATW";"4-103. Pz.Gren."
"VTQCKGAPDI";"Kom.-2-96-y Art. Polk"
"VTQFNZSTKK";"1-MSB-PR10"
"VTTUTNUEPS";"1-2-79y GvTP"
"VTUXVJVWJD";"Rota Okhrany"
"VTYIHNTXAA";"3-3-62. msp"
"VTZCKFENPA";"A-293rd Engineers"
"VUEYJOGNIU";"4431-VKK 431"
"VUGQWKDXHW";"Kom-.113-a Razv. Polk"
"VULRPFCSQS";"SK-2-MSR29"
"VUOTWGQZOD";"D-1-2nd ACR"
"VUPSHMISIP";"4-4. Aufklärer Bat."
"VUREHOFFLF";"6-2-17-y GvTP"
"VUTBENZXYO";"Velitelství 3. ppr"
"VUTHPYSPFO";"3-19e RA"
"VUUTNXLZIF";"8-3-29-y GvMSP"
"VUYIKVMJZZ";"1-1-275y GvMSP"
"VVCFXADTTU";"23 InfCie KMAR"
"VVDCLIQDXQ";"3-1-360y TP"
"VVGDJMHGRN";"1-352. Pz.Gren."
"VVGKUTLORX";"DD-2-37 pa"
"VVIZHAQDLH";"1-3-353y GvTP"
"VVJYJWDVDC";"1-19e RA"
"VVMAKASXSR";"3-498y PT"
"VVMDATQDUK";"4313-VKK 431"
"VVOZSUGAMB";"2-1-54-y Art."
"VVRGFWGVIE";"L-3-1st Helo."
"VVRQNXIPQM";"1-2-49. dp"
"VVSOSUKYSU";"Staf-101 Tkbat"
"VVUNYVFMJR";"EM-8e Hussards"
"VVUTRVEZBJ";"324 Eskadron"
"VVVJBOFNTR";"A-1-67th Armored"
"VVWYZIBAFL";"B-19th Field Art."
"VVXEQIDLSC";"3-741. Pionier"
"VVXKVIOALH";"5-251. plrp"
"VVYRADMKVG";"C-1-66th Armored"
"VVYWCKDSSR";"8-3-239y MSP"
"VVZOBGSYNH";"1-Tk-29-y GvMSP"
"VWATAYJUIE";"R-3-12th Field Art."
"VWCHVNXUIA";"11-3-117y Art."
"VWDMLPVJYX";"2-1-8. dp"
"VWIMHKJNQJ";"5-12. Aufklärer Bat."
"VWLECSEFLC";"K-3-41st Infantry"
"VWLGTFJZUT";"SK-87. Geb.Jäger"
"VWNMCOKRIH";"2-340. FlaRgt."
"VWNPGHMRRQ";"3-194. Panzer"
"VWOWJMSVHE";"2-GeWa19"
"VWPETUIMJA";"2-1-MSR17"
"VWTCSPGGAM";"9-3-AR9"
"VWTHTORPIC";"I-3-7th Cavalry"
"VWVQRHFMAC";"Kom.-1-390-ya Art. Brigada"
"VWWPONANCS";"2-1-34-ya Art. Brig."
"VWZIUDWCDR";"1-2-322. kdbr"
"VXBWORJZPD";"3-225. Artillerie"
"VXCUGGSNTA";"1-403 RA"
"VXJGIELQKA";"2-2e Carabiniers"
"VXJXXXEXLW";"B-III,/Stafford."
"VXLXSWGUTH";"5-2-MSR15"
"VXMBNRVNZG";"S-5-68th Armored"
"VXMPQBGQPE";"4321-VKK 432"
"VXQQNQFNRV";"3-11. Aufklärer"
"VXSHZDLVNN";"2e Det./LSRCH"
"VXSQIWYACZ";"SK-210. Pionier"
"VXYTJENIWK";"G-2-64th Armored"
"VYAPPICDBK";"A-I,/ASH"
"VYAXJKLOJO";"3-1-71. kdbr"
"VYCLRGIHYA";"328 Eskadron"
"VYDEETKWCA";"HQ-3-8th Armored"
"VYEFLHGTEH";"1-214. Panzer"
"VYGEHPOTGW";"5-2-74y GvTP"
"VYGGCXWOUA";"1-5 dplot"
"VYGGOTDPQP";"3-205y PT"
"VYHLTSLFUJ";"1CC-11e Génie"
"VYIFHEXBNT";"4-353. Pz.Gren."
"VYLARYRGYQ";"2-17y Gv. Razv."
"VYMWGRWMAT";"N-4-68th Armored"
"VYPNCLBGIV";"A-GACA II/11"
"VYRWSTJLNU";"3522-VKK 352"
"VYUOHSQNOK";"6-2-AR4"
"VYUPOPYMHP";"SK-3-AR17"
"VYYDUBPXWL";"6-2-166y GvMSP"
"VYYHAKIRRK";"12-4-35-ya GvDShB"
"VYYITWDNFO";"9-3-283y GvMSP"
"VYYTQQNJBA";"B-Mérida"
"VZAOUJREHD";"2-142. Pz.Gren."
"VZCUNGIOYC";"4-1er Chasseurs"
"VZEVGKPUIS";"Kom.-900y DShBat."
"VZGOQIKCNT";"2-134-y Razv. Bat."
"VZIQUQXEEG";"7-3-AR3"
"VZJONAABLR";"Velitelství 3-62. msp"
"VZKDULMTVH";"5-2-670y Art."
"VZKDYQUNKW";"2-281. Panzer"
"VZKEIPVOCS";"1-92e Infanterie"
"VZPXCSDCKW";"2-1-280y GvMSP"
"VZQNLZUXXU";"8-3-99y Art."
"VZWZGBDPTO";"1-635. Artillerie"
"VZXPTLYUYD";"SK-FA15"
"WACQEQHYUI";"Velitelství a štáb 15. MSD"
"WAHZRGTOSD";"A-41 Tkbat"
"WAIVQRFFRZ";"L-3-60th ADA"
"WAIXUWXFGN";"5-8. Geb.Aufkl.-Bat."
"WAJDLMYPPZ";"1-FRR9"
"WAJHJVBCXW";"Teile/PiB19"
"WAKWFAQXLQ";"3-2-55y GvTP"
"WAKZNUEVDO";"HQ-1er Guides"
"WALBYVWIBS";"SK-AB1"
"WAOBSECTVA";"1-75. Artillerie"
"WAPPBYARGD";"2-4e Ch. à Cheval"
"WARJSUXVFQ";"5-2-240y MSP"
"WAWZZDIXMD";"9-3-30y GvTP"
"WAXAXPXBZT";"3-18 pcz"
"WAXMQZTRBI";"1-2-73 pcz"
"WBAJNAEMCR";"Kom-.1-249-y Gv. MSP"
"WBBWKUBCPR";"B-1-1st Helo."
"WBCRXAKRCV";"3-1-200y GvMSP"
"WBDQLWLYHF";"2-3-28 pcz"
"WBGCSCSGMP";"2-Spetz. Otd. Vertoletniy Polk"
"WBHEZQADSZ";"DB-1-24 pcz"
"WBKHOBKTBY";"1-MSB-PR16"
"WBKLQGMDQB";"4-301. Panzer"
"WBNHFVWMJC";"5-102. Pz.Gren."
"WBRFBORIQM";"HQ-93rd MP"
"WBUFDEHCGG";"Esc. de Chasse 1/2 Cigognes"
"WBYOXZXJIG";"5-2-AR9"
"WBZLZXYMZF";"5-2-AB40"
"WBZVRNCBCU";"3-623. Panzer"
"WCENECOTHK";"2-26. Jäger"
"WCEOUFKJYI";"1-1-100y TP"
"WCFZEKAMCH";"4453-VKK 453"
"WCGBQZMIQT";"Kom-.1-244-y Gv. MSP"
"WCIESUQQPS";"1-KHG5"
"WCKVRVKBSL";"DB-1-41 pz"
"WCMMCFPMVP";"1-1er Spahis"
"WCNOTYTGBO";"2-2-51 pz"
"WCNZUHUXSO";"2-295. Artillerie"
"WCPEJYCVSR";"A-5 Hvy. Rgt. RA."
"WCPIHDKIQR";"2-Res.MSB 13"
"WCQGYXFJNT";"8-3-308-y Art. Brig."
"WCQKQMFMWX";"SK-1-PR21"
"WCQNWRNQCP";"B-II,/RAR"
"WCUQFBWEMM";"1-4452. Sicherungs"
"WCVXNMNGCD";"1-FRR8"
"WCXECGSQEP";"SB-100. FlaRgt."
"WCXILZTBBG";"8-3-249-y GvMSP"
"WCZJDNPCXX";"2-4-17 pz"
"WDBGAVAVJR";"2-153. Panzer"
"WDCZIQBOMV";"Db-16 bdes"
"WDFALFMBEV";"2-MSB-100y TP"
"WDFOQEHVWJ";"Stab-7. Panzer"
"WDJQOSNAFM";"Stab,/Artillerie-Regiment 3"
"WDNXKFOHNP";"3-1-400y MSP"
"WDRFFOLKSI";"A-2 Gurkhas"
"WDVQAABHDE";"3-MSB-PR23"
"WDZDLIHVBO";"2-485-y (Helo)"
"WEALPCUADC";"2-4-47. PT oddiel"
"WEARBTKRJO";"11-4-1054y Art."
"WEIJKANYHT";"2-1-37 pz"
"WEMTMXELKX";"2-641. Jäger"
"WENFNCDWXJ";"Y-5-16th Mech. Inf."
"WENPBHXEXF";"HQ-4-229th Helo."
"WENVTDTEPI";"SB-140. FlaRgt."
"WEOKGUTSPF";"HQ-5-158th Avia."
"WEPKOELTDV";"DD-46 dar"
"WEQDNJEZIV";"P-4-2nd ACR"
"WEQPYIODJZ";"SK-FJB40"
"WEVEPCTOUT";"1-54e RA"
"WEWVOLUJVA";"4-2. Aufklärer"
"WEYOLFZTIL";"2. Heimatschutz-Kie"
"WFCMJDMGTE";"Q-4-18th Field Art."
"WFGQJQSYIE";"3-4-332. kdbr"
"WFHUQXFDJL";"Velitelství 2-12. tp"
"WFLFXVCFOR";"SK-81. Panzer"
"WFLNONNAAW";"2-3-9 pz"
"WFMYBIGAPA";"SK-1-AR8"
"WFNNVSIONE";"Velitelství 4-71. kdbr"
"WFNSFANNVB";"II,/11-y ORAP"
"WFNZPYZMUJ";"Kom.-1-17-y Gv. Tank. Polk"
"WFQASBHPCW";"2-2-20. tp"
"WFRONYDJBZ";"1-1-211-y GvTP"
"WGALEJQCPS";"4-2-275y GvMSP"
"WGBNHLSPVO";"G-2-77th Field Art."
"WGBWOGULWJ";"1-2-68. msp"
"WGCGAVTDRP";"1-11. plrp"
"WGDCXHBTZV";"12-4-1047y Art."
"WGEIGMEKCF";"A-9th/12th Royal Lancers"
"WGFWNGCVPF";"D-V,/RRF"
"WGHUAMSJZO";"9-3-211-y GvTP"
"WGLCGGFFAZ";"4-1er REC"
"WGLCPJGSUF";"9-3-240y MSP"
"WGLLYIFXNG";"SK-323. Pz.Gren."
"WGLVZHQIQW";"2-GeWa8"
"WGNQZFRMAF";"4-13 dplot"
"WGOOOUMVFB";"Q-4-7th Mechanized"
"WGTAEJYOIE";"E-2-29th Field Art."
"WGTKXPYTOU";"C-I,/Royal Scots"
"WGXFOKXZYN";"X-6-1st Field Art."
"WGXNQKLSTD";"12-4-308-ya Art. Brig."
"WHGRIOOMNX";"1-MSB-211-y GvTB"
"WHHTMUKYGJ";"SK-1-MSR30"
"WHIRRAWEYB";"4-210. Pionier"
"WHKFEEPXBW";"1-4e Cuirassiers"
"WHMHOABWFQ";"A-323 Sq."
"WHPIBKQEUA";"III. JS/JG-7"
"WHRYWPCRVP";"3-351. Jäger"
"WHSDFVVWOU";"HQ-Escadron Blindé"
"WHUOZLVNXE";"88-y Saperi Bat."
"WHVUDFOCEZ";"3-27. Jäger"
"WIAURTTMXK";"2-2-104. msp"
"WIAWJOYTPP";"Esc. de Chasse 1/3 Navarre"
"WIEJKPXQAI";"11-4-390-ya Art. Brig."
"WIEOPMFGQU";"S-5-8th Mechanized"
"WIFIYVRXDP";"7-3-1054y Art."
"WITEOKOSZS";"SK-2-MSR18"
"WITPCQTTKI";"2-171. plrp"
"WITVHSOXNL";"B-54 Afdva"
"WIUASNPGZO";"3-562. Pz.Gren."
"WIUTDEWLUP";"3-MSB-62GvTB"
"WIVRNNNACU";"3-933y Zen. Art."
"WIXZHPQECR";"2-11e Cuirassiers"
"WIYQXBBSVZ";"3-92e Infanterie"
"WJABYRIAJY";"2-1-24 pcz"
"WJBQCZBBJE";"1-480th TFS"
"WJDJTTOZVQ";"1-3e Hussards"
"WJEJBKRIKR";"1-2-3 pcz"
"WJFQIVSVEA";"3-2-47. dp"
"WJGRIZXKUK";"HQ-385th MP"
"WJHHOBUIOM";"3-803-VKK 221"
"WJKUIUVNFN";"2-1-138y oTP"
"WJLBLUXEDQ";"2-832-VKK 331"
"WJLUFDORGH";"5-2-PR17"
"WJMJNLIKIV";"2443-VKK 244"
"WJNABSWVRC";"10-3-5 Baa"
"WJUQXBEBTV";"2-222. Pz.Gren."
"WJVICEISQG";"D-10th Engineers"
"WJXSMTHBQU";"5-2-117-y GvMSP"
"WJZWIVELIR";"2-4-51 pz"
"WKABVIYLPS";"1-63. Panzer"
"WKCCXHQGBY";"A-54 Afdva"
"WKDMCHHYNS";"2-565. Pz.Artillerie"
"WKHBPCCYRZ";"D-1-10th Armored"
"WKHYKRMJVT";"2-3-27 pcz"
"WKIXQTTQXN";"1-PzB-MSR15"
"WKLAOZNACP";"3-2-10. tp"
"WKNCMDMCDP";"2-829-VKK 323"
"WKNZYZFOJA";"1-3-79y GvTP"
"WKPPSVRYHM";"3-115. Artillerie"
"WKVFHTTQCX";"Kom.-1-1-y Gv. Tank. Polk"
"WKWVZNCDGT";"5-2-1054y Art."
"WKXSGBRWNV";"4511-VKK 451"
"WKYEHQKHLY";"3-46 dplot"
"WLDFRLLMFI";"7e EED"
"WLJKAJJUJT";"4-2-36 pa"
"WLLCTIYLPW";"2-1-AR10"
"WLMGWARXBN";"3-154. Panzer"
"WLPQLJGROC";"2-642. Jäger"
"WLTZCJOQWR";"SK-4. Pz.Gren."
"WLUJVGIAKF";"EM-1er RCP"
"WMBKSGOZDV";"2-1-12 pz"
"WMFNRIQNDC";"3-1-33y MSP"
"WMGKRJYSZY";"SK-3-MSR9"
"WMGTFDZAMG";"2-82 plrbr"
"WMGTSMULSA";"3-223. Pz.Gren."
"WMHSBLIZKF";"SK-155. Artillerie"
"WMJWMCDMIJ";"2-3. plp"
"WMKMQEMLEO";"HQ-2-77th Field Art."
"WMNIRQWGZP";"3-1-17. dovm"
"WMOBHCDZXR";"A-12th Engineers"
"WMOVBSBDRV";"4-81y Tank. Bat."
"WMQGQNHSPG";"1-543. Panzer"
"WMQNAQDTXZ";"Velitelství 3-11. msp"
"WMSVFAWJWF";"1-402 RA"
"WMUGQJAXLT";"A-5-158th Avia."
"WMUHXYYXDR";"1-111. Artillerie"
"WMUOMEMWQJ";"3-MSB-70y GvTP"
