"TOKEN";"REFTEXT"
"UWALJHPTEM";"1-4-8e RPIMa"
"UWCHORCRJR";"2-C-11 GACA"
"UWNSEWAGYT";"2-A-59 Tkbat"
"UWRVKHPEBB";"1-P-4-37th Armored"
"UWYTSPLDCH";"3 pluton szturmowy"
"UWZVSCTCTA";"Artillerie-Gruppe"
"UXGKQKSBLH";"3-1-85-y Gv. IAP"
"UXGUJGZYZK";"HQ-Villaviciosa"
"UXIAYPWVTP";"2-Corse 3/11"
"UXKOPLLXJM";"1-3-33e RA"
"UXKQCWGHYC";"1st Troop"
"UXMEJLILPM";"1st Troop"
"UXMNUKRFTW";"3rd Platoon"
"UXNQTULITP";"2-1-43e RAMa"
"UXQXPQUOCQ";"2-2-17e RGP"
"UXQYEXYYZB";"1-B-314 Sq."
"UXUOZFEMGA";"Recon Group"
"UXVJSYWSIP";"3. Zug"
"UXWGWABTEA";"HQ-C-4 Field Rgt. RHA."
"UXYIOENWWW";"4-G-2-R22R"
"UXZLVRRUUU";"4-B-42 Tkbat"
"UXZUANNXAO";"AC-3-42e Infanterie"
"UYDGCEVGBQ";"4-2-30e Chasseurs"
"UYGPVAOZNQ";"Logistikgruppe"
"UYNRZNNOUK";"3-2-1er RCAM"
"UZAIEPTWIL";"Section de Mortiers"
"UZBLNTJOUN";"2nd Platoon"
"UZGWHRDXCV";"4-K-3-R22R"
"UZHLCDXSAJ";"Aufkl.-Gruppe"
"UZHXACUUIO";"4e Section"
"UZIUVSEFYQ";"2-1-1er Chasseurs"
"UZKJVUMRQT";"2-Reco-8CH"
"UZLXMPXMMU";"2-11 Maresk"
"UZSBJWKCME";"2-1-3e RHC"
"UZSRUADRKX";"4-1-3e Dragons"
"UZVAOGKLUH";"Artillerie-Gruppe"
"VAATZVJNRN";"3. Zug"
"VADILPGVPA";"8. Kompanie"
"VAHWORCWIR";"1. Batterie"
"VAJIWKBBCC";"Provost Patrol"
"VAMOFBYOXE";"3-A-58 Tkbat"
"VAMVYBRZWA";"HQ-A-DCA 11"
"VAOIUVBQVD";"Section AC"
"VAPPGXESLW";"16 komp. czołgów"
"VAQYCDRKDV";"3-2-302. Panzer"
"VAROXPKGDS";"Company HQ"
"VAUGIZTHHK";"4-A-11 Tkbat"
"VAXMSKZMXD";"Stab-4-242. Panzer"
"VAYIPVZTXN";"1-A-Almansa"
"VAYKGWHCFJ";"4-N-4-5th Field Art."
"VBGDPGIZEF";"2-2-12e Cuirassiers"
"VBGRGUXLCT";"1-B-1-R22R"
"VBIFUJBOST";"3-1-19e Chasseurs"
"VBMOOPLIGH";"1-U-4-16th Mech. Inf."
"VBMOWVNFML";"HQ-Y-5-16th Mech. Inf."
"VBNFFQREVY";"3-B-Alcantara"
"VBPHTUBKLY";"1-I-5FighterRgt"
"VBVGPKXNZV";"PCE-4-2e Etranger"
"VBYHDWGSZL";"4-B-58 Tkbat"
"VBYOISHNHE";"Groupe AT"
"VBZVFUDJIR";"4-3-5e Chasseurs"
"VCBLENISWY";"1-5-292. Panzer"
"VCDFNVSVAH";"Squadron HQ"
"VCJTJNDRCU";"HQ-B-Wad Ras"
"VCJVCURIJI";"HQ-O-4-5th Field Art."
"VCPROLMACA";"1-C-46 Painfbat"
"VCQHQXEPXV";"2-2-87. Geb.Jäger"
"VCQJUJWDYI";"1. Zug"
"VCQUXUHSON";"HQ-A-V,/RGJ"
"VCUBHKGAOL";"1-A-GACA I/11"
"VCWMNIQHWP";"BCS-34e Artillerie"
"VCYRLLMCKH";"5-4-3e RPIMa"
"VCZMLEYBON";"3-1-99e Infanterie"
"VDBJUIZRRL";"HQ-14 HQ Def. Coy. RPC"
"VDDRUBZNIG";"1st AT Platoon"
"VDDSIVZQGM";"Sicherungs-Zug 331/1"
"VDIANCKGDY";"Mun.-Gruppe"
"VDKVPDCMEV";"2-D-QOH"
"VDLIDVZQRN";"CCAS-4e Etranger"
"VDOJKAMRAW";"9-C-I,/Green Howards"
"VDPFMQGXNE";"Platoon HQ"
"VDPNFBUADM";"G Squadron"
"VDPNSBLJGZ";"2-ya Rota"
"VDQUCMUAKA";"CCS-62e Cie. du Génie"
"VDRXTWPWSK";"3. Zug"
"VDSHJFQECN";"bateria dowodzenia pułku"
"VDSHPLPLVL";"2-A-3-RCHA"
"VDTRXTTTIC";"3-A-I,/KORB"
"VDWZNGCYCH";"2-2-301. Panzer"
"VEDGBFRVBL";"10-C-I,/PWORY"
"VEEHVZYEHA";"3-436 Infbevcie Mbl"
"VEELCLHUVA";"9-B-I,/ASH"
"VEFOPRRHGC";"HQ-F-IV,/RGJ"
"VEGDVBLMGV";"2-2-559-y APIB"
"VEGSDBJGPD";"3-Z-1RCHA"
"VEKAYLXIKO";"2. Zug"
"VEKNYBJAXK";"1-Res.MSB 15"
"VEMGDNVGOH";"Batterie PC"
"VENUGBIYNG";"CCS-2CC-11e Génie"
"VEPDYOCOHA";"3-2-296-y APIB"
"VESSEYNKUD";"4-3-5e Cuirassiers"
"VESXEHLLRG";"3rd Recon Platoon"
"VEXDCSYXRQ";"2e Section"
"VEXTLVRTOY";"3-C-55 Painfbat"
"VFFMNKFGRR";"1-B-4RTR"
"VFIHHCUNEC";"Stab-292. Pz.Gren."
"VFISTGTGPK";"2-A-III,/TLI"
"VFIZGRZXMC";"3-42 Air Def. Bty."
"VFKFMVKIQJ";"HQ-1-V,/RAR"
"VFKRFIPBZM";"Protec-1-507e RCC"
"VFLPSRQDPK";"7-B-I,/York Vol."
"VFRCOBTIHK";"6-Ost-132 Infbat"
"VFWNWYCFAW";"1-4-293. Panzer"
"VFWTJBAZII";"1-B-8CH"
"VFWTVQPUJF";"2-5-103. Panzer"
"VGGAVBXITJ";"1-1-85-y Gv. IAP"
"VGHWMLRJWW";"SAS Group"
"VGIRAVJWJA";"1-B-I-RALCA 62"
"VGLNXIKEWQ";"Führung"
"VHAAVSZIGH";"3-1-35-y IAP"
"VHBUNCCCPF";"3-3-242. Panzer"
"VHELKEIUZJ";"2-B-1-R22R"
"VHEOZUNGBJ";"PCE-1-16e Chasseurs"
"VHFPEVCWSA";"3-12 Pagncie"
"VHHZREDVNE";"2-3-11-y ORAP"
"VHKMJRRZFW";"4-3-234. GebJäger"
"VHMIYIVNRE";"4-B-41 Tkbat"
"VHMOPXEZAF";"2. Zug"
"VHSPGZLLJO";"2-A-II,/York Vol."
"VHUAJLXWWG";"3-2-101. Panzer"
"VHVWAGNKKK";"Artillerie-Gruppe"
"VHYJRFQMOT";"4th Troop"
"VHYOJINDTB";"3. Zug"
"VIASDOIFLW";"2. Zug"
"VIHPMEYEKD";"1-I-9FighterRgt"
"VIIQVSCOJA";"2-2-4. Aufk. Bat."
"VIJMEKFAEF";"HQ Battery"
"VIKGBXNLME";"Weapon Group"
"VILQWRKNDV";"PCE-2-170e Infanterie"
"VISFXVTEHA";"1-1-2e REP"
"VIVYVOPMUD";"Peloton Radar"
"VIWOQNSPST";"Squadron HQ"
"VJAVQQUOPK";"4-C-41 Painfbat"
"VJBSANOVSL";"PCE-3-1er RCP"
"VJCONDYJYT";"4-4-231. GebJäger"
"VJDRGSBGLX";"1-2CC-11e Génie"
"VJEYPDKRNZ";"PCE-4-24e Chasseurs"
"VJFCRTGYOO";"1-2-4. Pionier"
"VJFNGKVHUC";"2-5-223. Panzer"
"VJJYBFQJUH";"2-1-JG9"
"VJODEOTZNU";"BCS-1-17e RGP"
"VJPWWPRLXJ";"4-1-170e Infanterie"
"VJRUVSCLRH";"9-C-I,/RAR"
"VJUBQWUHNC";"2-3-102. RakArt.-Bat."
"VJUIGHBRFE";"HQ-71 Engineer Rgt. RE (V)"
"VKDOLFXWML";"1-C-13 Painfbat"
"VKEJJQAWKO";"1-1-V,/RAR"
"VKHLFZEUKG";"1-1-4e Cuirassiers"
"VKOWLJRHFY";"2-2-3e Dragons"
"VKPKALBULO";"Pathfinder Group"
"VKQDIZECVV";"8-C-III,/RAR"
"VKRTAWEJLR";"Führungsbatterie"
"VKSLEMUMAB";"pluton WSW"
"VKVNVMKEXO";"3-2-225. Artillerie"
"VKYENQLJDB";" Flak-Batterie"
"VLBMAKNYKX";"Recon-B-I,/RIR"
"VLFSNFJWFY";"1-3-53e RA"
"VLGUIZJQWF";"2e Batterie"
"VLLJXYKWYD";"HQ-O-3-RCR"
"VLMORJAAJY";"1. Zug"
"VLNEMCPQXS";"PCE-1-1er RCAM"
"VLUPLCRKYK";"Stab-2-108. Sicherungs"
"VLZEQHUSEP";"2e Batterie"
"VMDSSXGNRH";"HQ-C-RSDG"
"VMJNQBEIOR";"2-D-QOY"
"VMJNXKBIEG";"1-2-285. Artillerie"
"VMRWKKIYHI";"2-3-302. Panzer"
"VMTGTJKEZD";"2nd Platoon"
"VMUVPIMBKV";"H Squadron"
"VMWCASJBMM";"2-1-88. Geb.Sicherungs"
"VMWKVMXTUN";"CCAS-16e Chasseurs"
"VMWLGHQZKF";"Section PC"
"VMXWQLOEHZ";"Batterie PC"
"VNANHPFPOV";"1. Zug"
"VNATIWKXXF";"3-3-235. GebArt."
"VNBWKUYJFF";"7-C-I,/RGJ"
"VNIRBZXKOS";"Section PC"
"VNNBQYVASP";"2e Batterie"
"VNOMJHJYVT";"HQ-B-I,/Staffordshire"
"VNRRMNGXTD";"2-3-170e Infanterie"
"VNSZQYJCOU";"2-3-968-y Gv. IAP"
"VNTODCCZKM";"3-12Zap"
"VNVOMATWOQ";"Aufk.-Gruppe"
"VNZNFRUVIA";"1. Batterie"
"VOCMFKOYGQ";"Stab"
"VOEECDVDFP";"Stab-234. GebJäger"
"VOGUPHLFAT";"1-B-13 Painfbat"
"VOHBMGKSWK";"Recon Group"
"VOKRFKCRDE";"1-ya Rota"
"VOKTNMTPAF";"3rd Company"
"VOLLQAMQRG";"Mun.-Gruppe"
"VOQWZYFGQT";"3-2CCM-19e Génie"
"VORJYCIURR";"1. Batterie"
"VOSSLGAEGE";"5-2-9e RCP"
"VOVAYNLIZI";"4-1-12e Cuirassiers"
"VOZHAGIJJZ";"Section PC"
"VOZJMFOYTJ";"Recce Troop"
"VPBFFPABIB";"2-2-115. Artillerie"
"VPBGKRJAEG";"2-B-44 Painfbat"
"VPBTBDJMWY";"1-3-282. Panzer"
"VPCPYIKLYA";"Troop HQ"
"VPDIJOYWOM";"U Squadron"
"VPDRIRNKLF";"13-V-I,/51st Highland Vol."
"VPEGHOGCQJ";"Stab-222. Pz.Gren."
"VPFOVJUMJP";"2-C-42 Painfbat"
"VPIRTFGVAY";"1-3-121. Panzer"
"VPJXGBXDCU";"2-4-34e RA"
"VPKKHRIMEW";"3-C-1-1st Helo."
"VPLDKDUFMB";"HQ-A-5 Hvy. Rgt. RA."
"VPLKTXVNZL";"2nd Troop"
"VPMUQWMSWM";"1-5-231. GebJäger"
"VPNCDAKQPE";"3-4-2e Chasseurs"
"VPNSGSMMIL";"4-3-231. GebJäger"
"VPNYDDFRGY";"1st Platoon"
"VPNZPJEDKO";"Logistikgruppe"
"VPOUUGCIDK";"3. Zug"
"VPQBUEQEZJ";"3rd Platoon"
"VPRQJQCQQV";"1-A-II-RALCA 62"
"VPUSIFOUUW";"HQ-2-34th Armored"
"VPWUAHQADV";"2e Batterie"
"VPXOWOSFOM";"2-4-565. Pz.Artillerie"
"VPZSHREVHA";"ECS-2-5e RHC"
"VQAACSXWYC";"5EHAC-2e RHC"
"VQDOLTARXO";"1-3-911-y APIB"
"VQGULYZEJU";"2-5-4. Aufk. Bat."
"VQGZCISPLA";"2-C-1RCHA"
"VQINNLCLWA";"2nd Troop"
"VQMKXXZFRF";"2-ya Rota"
"VQPBEBFOQT";"2-A-VIII,/TLI"
"VQRCBGQDSV";"C-5RGC"
"VQSEWTHUSF";"3-4-243. Panzer"
"VQUMKJWWUF";"CEA-4e Etranger"
"VQVKGCCPGV";"2-3-2e Etranger"
"VQXDHNSXFY";"2-A-10th TFS"
"VQXDJGZZWY";"2-1CC-1er Génie"
"VQZJRMYNRG";"4-C-41 Tkbat"
"VRAAVZVANR";"AC-1-24e Chasseurs"
"VRAYRSMVCB";"Führungsbatterie"
"VRCFHUFPRT";"1-2-6e Dragons"
"VRCNOEHTRZ";"2-4-301. Panzer"
"VRCOJXXGZS";"1-4-122. Panzer"
"VREDDBJROR";"1-2-85-y Gv. IAP"
"VRFOUGSSQU";"1-4-24e Chasseurs"
"VRJQEOEOGP";"2-A-Royal Yeo."
"VRKPDXSQKN";"Batterie PC"
"VRQYDYRQNF";"Company HQ"
"VRRCMZIWZT";"HQ-C-5RDG"
"VRSUOINUGI";"HQ-C-II,/RAR"
"VRWLWPHBBU";"1-B-323 Sq."
"VRWMFHDTUO";"4-1-1er Chasseurs"
"VRXKUYRGZH";"3-I-11FighterRgt"
"VRYIZPJHJW";"1-12Zap"
"VRYJDVAMQY";"2-2-357-y OShAP"
"VSBSQTSTIW";"O Squadron"
"VSCQGXLOSO";"Recon Troop"
"VSFDEMJEXT";"3-654 Sq. AAC"
"VSMRQYRRUE";"4-A-44 Painfbat"
"VSMXPWYPVQ";"3e Section"
"VSQNIHDDWK";"3-B-BHELA I"
"VSQNLICYCE";"Section du Génie"
"VSQSXNSZIR";"3-3-1er Spahis"
"VSSYTKOBZQ";"Groupe AT"
"VSTCWDHXYG";"HQ-111 Provost Coy. RMP"
"VSYOJIMFES";"Stab-3-563. Panzer"
"VSYUBKLHPU";"Logistikgruppe"
"VSZNQYEIUX";"1. Zug-MSK"
"VTBJPXKPPT";"3. (Panzer) Zug"
"VTDZQNPXKV";"3-2-12e Cuirassiers"
"VTGANDNPLT";"1-32 Air Def. Bty."
"VTICFKJKYY";"BCS-1-9e RAMa"
"VTNOQSEKCP";"4-3-2e Chasseurs"
"VTPGAOTLTT";"1-49-27 Field Rgt. RA."
"VTSPNTGPHC";"Stab-3-115. Artillerie"
"VTUCZMJTJR";"Stab-FErsKie."
"VTYTGEXKME";"2-II-1FighterRgt"
"VUABXEFBMP";"Protec-4-6e Dragons"
"VUAZQBBHPP";"2-U-4-16th Mech. Inf."
"VUEYGDFGIU";"Führung"
"VUOLMXZZOR";"2-4-9e RCP"
"VUPYISAYEU";"1-1-2e Cuirassiers"
"VUQHWJCOGK";"2-A-I,/RGJ"
"VUSFAIVHAA";"CCAS-35e Infanterie"
"VUSXODLCLB";"Company HQ"
"VUTQHZMZLC";"1-2-35e RAP"
"VUTSCSLSZE";"1e Section"
"VUUNMKXZUY";"HQ-D-Cantabria"
"VUVDATEMPT";"1-12 Pagncie"
"VUZGRBULJO";"Recon-B-II,/RAR"
"VUZUNNVRWP";"1-4-113. Panzer"
"VVAUZYSITK";"2-1-35-y IAP"
"VVDNDFRRTH";"3-3-3e Chasseurs"
"VVFVBAQDGH";"Stab-3-81. Geb.Artillerie"
"VVJMMYSSLN";"3-C-QOH"
"VVJSISVDMM";"Stab-3-282. Panzer"
"VVKETACDGR";"1-E-2-RCR"
"VVMUVIYOLG";"PCE-4-8e Chasseurs"
"VVNLOLWARD";"HQ-A-GACA II/11"
"VVROXJUSOC";"5-3-8e RPIMa"
"VVWEDDCRSN";"3-I-2-136th Mech. Inf."
"VWCSNPEDQD";"1-2-6e REG"
"VWFOQMCWMU";"3-3-1er REC"
"VWHSYFLFEL";"103 Field Sqn (V)"
"VWIVYZTIRN";"2nd Platoon"
"VWJICNTEZV";"1. Zug"
"VWKTIXWEQL";"Groupe AT"
"VWLHJMYKCE";"Protec-1-3e Cuirassiers"
"VWLOEMWVYW";"Führung"
"VWLZXUYLPG";"1-B-11 Tkbat"
"VWRBZWQKOS";"3. Zug"
"VWRKCNIGZH";"1-C-Wad Ras"
"VWUTLWHZKU";"Artillerie-Gruppe"
"VWWQYUTXDS";"2-115 Provost Coy. RMP"
"VXBZTHDWJM";"HQ-B-Farnesio"
"VXDUBDLGDN";"4e Section"
"VXKBHFSJFX";"2-C-103 GnBat"
"VXNUOSYGTW";"2. Zug"
"VXSCEQARFH";"3-3-1er RCAM"
"VXTYUAYUGC";"2-2-88. Geb.Sicherungs"
"VXUAOXTVZN";"4-2-231. GebJäger"
"VXVKTHJNVN";"AA Group"
"VYAFQDSGAO";"Führung"
"VYECCMDPFU";"3rd Platoon"
"VYEQIVKXGM";"2. Zug"
"VYFOIYNHEI";"3-C-13 Painfbat"
"VYGIGMEKZP";"3. Zug"
"VYGOENRRUS";"3-C-4RTR"
"VYGZQNUHWG";"1-1-11e Cuirassiers"
"VYHCFBPVQN";"Troop HQ"
"VYKYCALILX";"5-2-Res.PzR. 15"
"VYNSOXEUSS";"Stab-PzPionier 290"
"VYPGJATWLX";"Batterie de Mortiers"
"VYTAQKDIRY";"4-C-45 Painfbat"
"VYTJDGYVWM";"Stab-2-8. Geb.Aufkl.-Bat."
"VYUHTWFWHB";"bevocie"
"VYWFAMNVJS";"Artillerie-Gruppe"
"VYWWTHAFZD";"2-2CCM-19e Génie"
"VYZNNZLSEM";"3-F-2-5th Field Art."
"VZESHGRBMV";"MP Groupe"
"VZEVEWGKGQ";"Sicherungs-Zug 352/3"
"VZFJNYXNOO";"2-3-JG1"
"VZLBDSBQPS";"1st Company"
"VZTUCWJNXJ";"4-2-3e Dragons"
"VZWEEEGZWD";"3-B-59 Tkbat"
"VZWJIEMZSH";"2-B-2-5th Field Art."
"VZZCJVDUME";"Logistikgruppe"
"VZZWJKSDZC";"1-2-126e Infanterie"
"WAATBPPFLH";"1 pluton"
"WADCNVWFKI";"HQ-(TerrE)"
"WAETOPAKOB";"1-Reco-8CH"
"WAFVVKXDRM";"PCE-2-126e Infanterie"
"WAGIXDTZWN";"2. Zug"
"WAJNVVRIBR";"HQ-A-1-RCR"
"WAKIQBNMIP";"3rd Platoon"
"WAMXINAGDD";"1-4-2e Chasseurs"
"WANFWQANBF";"4-4-234. GebJäger"
"WAOPLSJAVI";"Section PC"
"WAQCRDSAQP";"3. Batterie"
"WAYCZMDKIX";"1. Zug"
"WBEPHWXKPJ";"4-B-1-PPCLI"
"WBESWFYVOK";"Recon Troop"
"WBGMLGEIFZ";"1-2-1er RHC"
"WBIGTLDUDH";"3-2-41. Artillerie"
"WBKOHUKVAN";"2-B-15/19RKH"
"WBKSTHMPCP";"6-B-I,/PWORY"
"WBSFLYNIMH";"Protec-2-3e Dragons"
"WBSQNZMSVN";"3. Zug"
"WBUKEHLGKU";"3-3-10 Para"
"WBWAUDHYZG";"Section de Mortiers"
"WBYOQOLCLP";"BCS-1-12e RA"
"WBYRRDREJY";"1. Zug"
"WCEQJFZHUH";"1-1-3e Infanterie"
"WCEXUHDWEP";"2. Zug"
"WCEZKZDFVB";"2-PzPionier 220"
"WCJOVLRATV";"2-3-81. Geb.Artillerie"
"WCLKNPRVND";"1. Zug"
"WCNJPKCFNS";"3-5-101. Artillerie"
"WCNOHZJKBE";"15-D-V,/RRF"
"WCQCNXZOJN";"5-4-1er RCP"
"WCQWQDIWHK";"1-4-25e RA"
"WCRBQXSCGG";"2-3-31-y Gv. IAP"
"WCRICNZSXG";"2nd Company"
"WCSLTIRKSG";"2-A-15 Painfbat"
"WCSPMZBEBK";"Sperrenräumzug"
"WCWUAHWFBD";"2-D-Alcantara"
"WDDIGWIESH";"BCS-2-60e RA"
"WDGQGNJDPL";"1-Ajax-2RTR"
"WDHNJQFJNS";"Stab-3-242. Panzer"
"WDIPMRGDBU";"Stab-2-101. Artillerie"
"WDLOYLGLBQ";"3-3-10. Pionier"
"WDMHPHCNUD";"1-1ère CAD"
"WDMTVTRUSO";"HQ-1-10 Para"
"WDNJHNYITA";"2-Z-5-RALC"
"WDOHJGYTHB";"Stab-3-48. Sicherungs"
"WDOPUUNNJG";"HQ-E-2-34th Armored"
"WDPIGGZKSF";"1-5-8. Geb.Panzer"
"WDRHBOXRXI";"HQ-670 Sq. AAC"
"WDRZTWNDZH";"1st Platoon"
"WDSSLEOJDU";"BCS-3-20e RA"
"WDWVLHFUDR";"3-1-2e Etranger"
"WDYIUKSKYO";"2-4-25e RA"
"WEAZTRTKRP";"3-A-Royal Yeo."
"WECEUUECHA";"2-2-JG3"
"WEDKNUZLXX";"9-C-I,/KOSB"
"WEEBXMASFM";"4. Zug"
"WEEOXONVFS";"1-A-1-34th Armored"
"WEMOAISOIT";"Artillerie-Gruppe"
"WENAXLQSAQ";"Recon-B-I,/ASH"
"WEOOXIZXRU";"Engineer Group"
"WEOXQHVYBA";"3-16-4 Para"
"WEPFHGJIKO";"Wpn-F-2-136th Mech. Inf."
"WESHOTSDAV";"1-B-Royal Hussars"
"WETGJALOMX";"2-3-2e Chasseurs"
"WEUALUOZEM";"PCE-2-8e Chasseurs"
"WEVUFDEFPI";"2-4-124. Panzer"
"WEWQRVFYNE";"1-C-42 Painfbat"
"WEZQOKWXNB";"2-4-1er Cuirassiers"
"WFCYZYFBEX";"2-A-I,/KORB"
"WFDCDYHFSV";"AT Group"
"WFJLSQKNTA";"Stab-Geb.Pionier 230"
"WFJOYYBFZG";"2. Zug"
"WFQTPQJCDL";"3. Zug"
"WFQWDLGMCI";"BCS-3-60e RA"
"WFRRCZNWEO";"Provost Patrol"
"WFVLLZMUZX";"1-D-3-PPCLI"
"WFVNFRDPKO";"1. Zug"
"WFVXAENXFR";"1. Zug"
"WFVXMRNCWB";"Führung"
"WFYRSWVCJW";"1-C-5RDG"
"WGAYFJKYNI";"3. Zug"
"WGBGQDABLA";"HQ Flight"
"WGBOQPCBJJ";"1-3-242. Panzer"
"WGDMIUBCZE";"Führung"
"WGFOJIBLMB";"1st Company"
"WGIGZEAWWU";"1-4-231. Panzer"
"WGJGLUOOXC";"2-CA-6e REG"
"WGLIKAPMAH";"Stab-4-302. Panzer"
"WGMLWTRNAR";"1-4-124. Panzer"
"WGTSXJIWQH";"1-7e EED"
"WGUAWOFGAN";"1-4-242. Panzer"
"WGYWWTMRVA";"Section AC"
"WGZLJLVXAG";"Squadron HQ"
"WHCCLTRWLH";"1-3-1er RCAM"
"WHCNSLWNVJ";"2-2-787-y IAP"
"WHIOBCZKOU";"1-3-773-y IAP"
"WHKIMISUAX";"Platoon HQ"
"WHLTIMYHYU";"PCE-3-42e Infanterie"
"WHNWXYRTLQ";"Aufk.-Gruppe"
"WHOHAQOFQF";"1-3-5e Cuirassiers"
"WHSYZUJGDN";"1-C-1-34th Armored"
"WHZPSFSZTQ";"1-C-GACA I/11"
"WIAVDHVTMJ";"1-64e Cie. du Génie"
"WIBQDZLGSZ";"3-A-Covadonga"
"WIFWSUCMBZ";"1-3-112. Panzer"
"WIGGKPXTOS";"2-4-114e Infanterie"
"WIIIAEDAGP";"A Squadron"
"WIJOUXVXKG";"Führung"
"WILRJRLVJG";"2-E-2-34th Armored"
"WINURXFWEI";"2-I-3-R22R"
"WIOJIFEAEV";"Stab-4-104. Panzer"
"WIQOPKUMUU";"3-(2-TerrE)"
"WIUDOLLUIY";"3-2-30e Chasseurs"
"WIUVODAANL";"FRR-Gruppe"
"WIVLOWACAK";"3. Zug"
"WIWVPELGJV";"Führung"
"WIYQPZFCRT";"3-1-6e REG"
"WJKHRFLTXV";"CCAS-30e Chasseurs"
"WJOTLEWDKY";"pluton rozpoznania"
"WJYCRNFWWB";"2. Zug"
"WKDIGMREZU";"Stab-3-104. Panzer"
"WKECLMGPBO";"3-B-102 Infbat"
"WKOSZGKHGT";"2-A-VII,/TLI"
"WKOYIBEJCH";"1-3-JG1"
"WKSBGRFZQX";"3-115 Provost Coy. RMP"
"WKUSZQPKRH";"3-4-282. Panzer"
"WKYXMYNJDQ";"CCS-33e Génie"
"WLDVFGCBKN";"Protec-3-3e Cuirassiers"
"WLFLABSORX";"2. Zug"
"WLHXUMBHRP";"3-J-2-16th Mech. Inf."
"WLKLTXFVWR";"3-670 Sq. AAC"
"WLOCHNPDUY";"3rd Flight"
"WLODRPLMJD";"Stab-5-234. GebJäger"
"WLOTAAIZTH";"BCS-24e RA"
"WLRVUENVIQ";"3-2-2e Cuirassiers"
"WLTSAHRSBJ";"Sicherungs-Zug 8201"
"WLUJPFSZYZ";"HQ-3-R22R"
"WLUPWKZJZH";"1-3-31-y Gv. IAP"
"WLZJZCFJKD";"1. Zug"
"WMAAURZFPH";"2-2CC-11e Génie"
"WMABVZHEEV";"Wallmeistertrupp 322/1"
"WMHYHOPMYT";"1-B-47 Painfbat"
"WMILEWCVLN";"4-3-6e RPIMa"
"WMJVPUYYOY";"3-1-73-y IAP"
"WMRPWPTTTA";"2nd Troop"
"WMVAPAKTUI";"4e section"
"WMWSFLDAJA";"1-1-91 pappanc"
"WMWVSOMGBO";"Platoon HQ"
"WMXACJRHTA";"HQ-C-GACA I/11"
"WMXDQPLQWI";"1. Zug"
"WNBDDJZXKK";"1-B-322 Sq."
"WNBIOMKECP";"BCS-2-403 RA"
"WNDWRSJQGS";"Platoon"
"WNEHXEOOCB";"2e Batterie"
"WNFWPWFTKL";"3-C-3-RCHA"
"WNGOBEZTRU";"3-Huntsman-2RTR"
"WNHZXBBRLL";"PCE-4-9e RCP"
"WNIQBDZHHF";"3-4-8e RPIMa"
"WNISXZAHYZ";"3-A-II,/RAR"
"WNJUCUTPWL";"2-A-León"
"WNNBWTWPZP";"Sicherungs-Zug 7244"
"WNUSQKJODW";"1-52 Pagncie"
"WNUZBSZJJK";"HQ-C-DCA 11"
"WNVJWWLVDM";"1-3-3e RPIMa"
"WNWTHSNBFS";"HQ-3-12e RBC"
"WNXEHTKHMQ";"2-1-559-y APIB"
"WOCCJIIPRD";"Supply Troop"
"WOEEXZNQZU";"3-D-4 Para"
"WOFLADDRZU";"1. Zug"
"WOGHVENXAY";"16 bateria"
"WOIAXQXPUQ";"Ost-B-132 Infbat"
"WOIUAUGFEI";"HQ-A-1-PPCLI"
"WOJFQMTPRA";"3-A-43 Painfbat"
"WOJHSEDZKV";"1-D-1-PPCLI"
"WONBBIQGHE";"3-3-19e Chasseurs"
"WONSWPVGGL";"Führung"
"WOPRGBNYIR";"2nd Company"
"WOSVXTJIGD";"ciestnatres"
"WPBCFWXUJF";"Section AT"
"WPBYJCXOEG";"3rd Troop"
"WPCLLPFPMT";"1-4-2e Etranger"
"WPDHMWHDNP";"Battery HQ"
"WPGHLEJPTX";"Section AC"
"WPHMGNZNMZ";"2-C-III-RAAA 71"
"WPJYDUWGOV";"3-1ère CAD"
"WPLGFYAJGN";"8-C-III,/TLI"
"WPLUEFJUCT";"2-D-RSDG"
"WPMAMNVPQU";"ECS-1er Chasseurs"
"WPMNRGORYP";"1e Section"
"WPNSDLTOVL";"1-2-401 RA"
"WPSPWMMMUV";"2EHLR-2e RHC"
"WPTMCYIZQV";"2-3-10. Aufk. Bat."
"WPVMGTKQQY";"3-A-León"
"WPWDCLQEQN";"P Squadron"
"WPWNLSKMVT";"3-C-102 Infbat"
"WPXIGHBFCI";"Section du Génie"
"WPXJBIHQRY";"2-(3-TerrB)"
"WQAZLTDJQJ";"4-C-11 Tkbat"
"WQCLRNHHKC";"Führung"
"WQCXSRYNHF";"Cavalry scout Platoon"
"WQDDVFNIDI";"2. Zug"
"WQEYILBWOR";"2-A-4 Field Rgt. RHA."
"WQHVALCVUH";"1e Section"
"WQIZREHDJK";"BCS-1-35e RAP"
"WQLVDLTTHD";"1. Zug"
"WQOTZNEVWM";"1. Zug"
"WQOWXSTKAK";"1-E-2-5th Field Art."
"WQPBAXUKAN";"2-1-1er Cuirassiers"
"WQPSCPVIPU";"2-W-5-16th Mech. Inf."
"WQPUGLCWDJ";"4-3-1er REC"
"WQREDIWGFS";"Protec-2-507e RCC"
"WQTAUCFPRG";"3-4-3e Chasseurs"
"WQTEELDEGS";"3-1-JBG 35"
"WQWOADJQEP";"3-B-4RTR"
"WRAVYOSQOH";"4-A-42 Tkbat"
"WRFASWBCXW";"ECS-5e Cuirassiers"
"WRJCASSYYG";"Stab-4-282. Panzer"
