"TOKEN";"REFTEXT"
"VWBYHJWNED";"33 pułk zmech."
"VWDATUPMAK";"2-8 Bah"
"VWDEJXEHLF";"PSG-1"
"VWGZDEJNRV";"F-15E STRIKE EAGLE"
"VWJCOZNSZZ";"2-33-y Tank. Polk"
"VWLBCLSVSN";"1-322. KDBr"
"VWLBMCXOPV";"MiG-21bis [AA]"
"VWMAQFSIOT";"USMC LAV-AT"
"VWMNPXFNRP";"86th Tac. Fighter Wing"
"VWNTLZGOKD";"Starstreak"
"VWOCMNWZOM";"Dépôt de munition"
"VWPNGBJSAH";"OBUZ D-1 152m"
"VWQEQPLMVF";"3-54-y Art. Polk"
"VWRAJNCMOS";"3-PR-21"
"VWRJNGVYDO";"F/A-18A [AA2]"
"VWRVQKNFEL";"Artillerie-Regiment 3"
"VWSQOXTSQL";"I./MSR. 41"
"VWUGTZITZY";"GRENZER"
"VWUOOBXPNL";"ML-20 152m"
"VWWLSONJPD";"AMX-30 B2"
"VWWUHDAPCV";"1st Rgt. RCHA"
"VWXQVNCBZE";"4-24 Bm"
"VWZDKJPNGG";"2-172-y Art. Polk"
"VWZWTLRMLP";"1-4. MSP"
"VXCXJSJMWT";"NIEB. BERETY TOPAS JOD"
"VXDZCJGGJK";"#SOV 40-y Gv. MSP"
"VXEDDWCPBE";"3-117-y Gv. MSP"
"VXJMVTRDUH";"1-11th ACR"
"VXLXPRWXQO";"REZ. DESANT. MOR. PEKHOTA"
"VXPQKUCQRK";"12. PZ.GRENADIER-DIVISION"
"VXPXCPSVHB";"정규 분대의 절반 규모인 보병분대입니다. 시가지의 근거리 전투에 특화되어 있습니다."
"VXQNXNYVPP";"1-33-y MSP"
"VXUJCJPNDE";"Su-24M [CLU]"
"VXXYPZNDNF";"94-YA GV. MOTOSTRELK. DIV."
"VXZDHQVOAX";"TPO-50"
"VYDDYTTMRU";"M18"
"VYEPALFSME";"B.G.S."
"VYMAEFQAGZ";"M61A1 Vulcan"
"VYMQMINNFG";"주력전차"
"VYQPXSSPFM";"AIM-7M Sparrow"
"VZAAACLRWI";"Fs-le.GebH. M56 105mm"
"VZBJZIQJBH";"CVR(T) SCORPION"
"VZCBEYSPBA";"수송"
"VZDKGGNTYH";"OT-65"
"VZHBNBFMSR";"BTR-ZD SKREZHET"
"VZINJWEMIF";"CENTURION Mk.5 AVRE"
"VZJONFKWAX";"ALPHA JET A KWS"
"VZMWUFFWTV";"15-ya Gv. Tank. Div."
"VZOBUPGQWE";"이 유닛은 날아오는 유도미사일을 하드킬 방어탄으로 요격하는 능동방호체계를 장비합니다. 좁은 교전범위와 제한된 방어탄 수량 때문에 효과에는 한계가 있으며, 반응시간 문제로 초음속 미사일은 요격할 수 없습니다.

능동방호체계는 전방 180도의 좁은 영역과 짧은 요격거리 안에서 접근하는 유도미사일에 대해서만 차량을 보호합니다. 방어탄은 근처 아군 보병에게 피해를 줄 수 있습니다."
"VZOYGKYTDT";"H vz.38/74 122mm"
"VZPEYRGDRE";"MNAD"
"VZRWVXGGRI";"26. Luftlandebrigade"
"VZSIHSDYMP";"MCC I-TOW"
"VZUAFUNKAV";"VKK 313"
"VZULSBVXGC";"T-72MK-E2"
"VZWIDBIQGR";"679-y Otd. Zen. Rak. Bat."
"VZWRUDGVZJ";"UNIMOG S404 LOG."
"VZYJFWBHXI";"AMX-30EM1 (cmd)"
"VZZBUUBAVN";"RECCE (GSR)"
"Vehicle";"다연장로켓 체계"
"WAENGGQGDD";"MiG-27K [SEAD2]"
"WALSMCNZFM";"Raketenartillerielehr-Bat. 32"
"WALYTGGKYP";"2-166-y Gv. MSP"
"WAMSWJEMPM";"MAN Kat 6x6 SUPPLY"
"WAPBTXFSWS";"M60 7,62mm"
"WAPEQNULDE";"FUSILEROS"
"WASHONQEWW";"VKK 451"
"WAZMKLKMLI";"#CZ 7. Dělostřelecká Divize"
"WBCLTPSGVN";"M1025 HUMVEE MP"
"WBETXMKAEI";"AIM-9L(i)"
"WBJCCKXAZX";"AR-70/90 SCP"
"WBOGMMWBON";"#SOV 65-y Gv. Tank. Polk"
"WBOTROMNAV";"Hydra 70"
"WBRENLIEEI";"27-YA GV. MOTOSTRELK. DIV."
"WBTLAXGKCI";"D-30 122mm"
"WBVQHPHGAE";"AIM-7F"
"WBZVKLQSBF";"기계화소총병 (DRAGON)"
"WCDTEUHMRW";"#CZ 65. Motostřelecký Pluk"
"WCEBRVJMXX";"UH-1D"
"WCFGYJDLEF";"MARDER 1A3 MILAN"
"WCKMJGGIEO";"17-YA GV. TANK. DIV."
"WCMAEMLYUA";"2-693-y Art. Polk"
"WCMKOZAWFU";"3. Pionier-Kdo"
"WCQPCYFEMG";"2-248-y Gv. MSP"
"WCSKVKBAKU";"#FR Force d'Action Rapide"
"WCTENNJLUE";"LYNX AH.7 HELARM"
"WCWCVKTBJW";"HANDFLAMMPATRONE"
"WCYEIWLNNZ";"KRAKA 20mm"
"WDAADXFTBJ";"MOR. PEKHOTA (PTS)"
"WDAGKYPCCQ";"CAV. SCOUTS"
"WDBCQXPXSW";"C7A1"
"WDBRRFLVTX";"G.91R/3 GINA [HE]"
"WDEBARWMHZ";"PIO.AUFK.-TAUCHER"
"WDEIAEIGGS";"M29A1"
"WDFXQZTTRH";"NR-23 x3"
"WDGEFABLMC";"PPS-43"
"WDIUDEBYAI";"M1025 HUMVEE CP"
"WDTBOOFWDE";"M113A1"
"WDVCBSVTOD";"S-13"
"WDVHIUEEAE";"I-TOW"
"WDVSVHKWEJ";"60mm"
"WDXFZKMTHW";"DOW. DESANT. SAPERZY"
"WEEVADSUTN";"6TH INF. DIV. LIGHT OFFICIAL BATTLEGROUP"
"WEKPZZNNIY";"112mm HEAT"
"WEOWPSOBMV";"OMG"
"WEQBAOVKWV";"2A65"
"WERFZOETSM";"PLAMYA 30mm"
"WETULNEDLM";"HMP-400"
"WEUYZEQFKH";"2-12 pz"
"WEVWTUMRXP";"Mk.18 RET"
"WEXODYESUG";"2A33"
"WEXTLPXVLY";"#SOV  39-ya Gv. MSD"
"WFADBAQNDP";"CHEETAH PRTL"
"WFDQQPKCLN";"이 경차량 또는 견인포는 전술 공중강습작전에서 대형헬리콥터로 공수할 수 있도록 설계되었습니다."
"WFEBAOKXSV";"FRR-9"
"WFESOPMIBO";"PKT x4"
"WFFKPJSBZL";"1-245y Gv. MSP"
"WFFODCIIAN";"Mi-24VP"
"WFHAVKHAAT";"N.G. UH-1M GUNSHIP"
"WFKTQFAXPN";"CHASSEURS"
"WFOIKRXMPZ";"PzGrenadier-Bat. 193"
"WFOTHHQMGU";"UH-1H (cmd)"
"WFQXHKTCBD";"기관단총"
"WFSDRVXLZI";"412-y otd. Zen.-Rak. Bat."
"WFSEMAGFDS";"HJV M/10"
"WFTVCYUXNH";"3-278-y  Gv. MSP"
"WFUBBWEGKS";"T-72M"
"WFUCXFNJLZ";"Minimi Para"
"WFUTUSBIJF";"II,/Royal Anglian Rgt."
"WFVLELNJDL";"MiG-23MF [HE]"
"WFWJQBMCCA";"2-60-y MSP"
"WGBSUFICOZ";"3-67-y Gv. MSP"
"WGEDBRJVDZ";"#DDR 33. Mot.-Schützen-Rgt."
"WGENHUZGCG";"MiG-21bis [AA2]"
"WGFXVLRJZQ";"3-57. MSP"
"WGNEASZEDF";"#RFA  Luftwaffe"
"WGONTUEVWT";"GebH. M56 105mm"
"WGQBEVRVEB";"VKK 253"
"WGRNPUPFDK";"CENTURION Mk.12 AVRE 105"
"WGSDOZZYSR";"M38A1 CMG"
"WGSQFUPRQG";"M198 155mm"
"WGTUVQYDKY";"6th INF. LIGHT OFFICIAL BATTLEGROUP"
"WGUFKXNBCM";"ALPHA JET A [HE]"
"WGXHLIIUJX";"3-40-y Tank. Polk"
"WGYGKANJZG";"PELOPES"
"WGZGVSYKHK";"III,/Royal Anglian Rgt."
"WGZYCIPRRF";"3-13. TP"
"WHAEOSKZFY";"Pz.Gren.-Bat. 282"
"WHAUUEBTYH";"HJV INGENIØRER"
"WHBDJXOLTQ";"MiG-25BM [SEAD]"
"WHGSWUGKNY";"CVR(T) SULTAN"
"WHLEIZAZOF";"#US 2nd Arm. Cavalry Rgt."
"WHMXQNKCMH";"(3rd Fighter Division)"
"WHOHCKMOET";"MNAD"
"WHOZZUTKGV";"#SOV 26-y Tank. Polk"
"WHREPCWXVW";"INGENIØRER (CarlG)"
"WHSHTAVQLZ";"Stab.-9. PD"
"WHTCQODBUQ";"Tauroggen"
"WHUUPSTPIZ";"VKK 314"
"WHXBXIENCF";"39-YA GV. MOTOSTRELK. DIV."
"WHXUONTJCV";"T-55AD"
"WIAEHIMAJG";"II,/Royal Irish Rangers"
"WICHPZDMNC";"2-104. MSP"
"WIEVGTWBYQ";"1-69th Armored Bat."
"WIIVJTHEFV";"M274 SUPPLY MULE"
"WIKTGFKAAE";"MOR. SAPERI"
"WIPELYEGTV";"지대공 미사일(SAM)은 지상 플랫폼에서 공중표적을 향해 발사합니다. 다른 미사일 계열과 마찬가지로 특정 교전범위에 맞춰 설계되며, 다양한 탄두·추진방식·유도체계를 이용해 항공기를 추적·요격·파괴합니다. 지대공 미사일은 일반적으로 레이더와 추적장비를 갖춘 이동식 플랫폼에서 발사됩니다.

SAM은 다양한 표적과 사거리에서 효과를 내도록 설계됩니다. 일부는 능동 레이더를 사용하고, 다른 체계는 적외선으로 자동 추적합니다."
"WIQLOZNVGC";"SONDERWAGEN 4 AUFKL."
"WIQNOZNQZV";"CF-116 [HE]"
"WISLJSXOHW";"#SOV 290-y Art. Polk"
"WISNKTMCGD";"C1 SMG"
"WJDKBOTBDQ";"TU-143"
"WJEBYZICJR";"2-60. TP"
"WJEPUEYMNL";"Punkt Zaopatrzenia"
"WJFMTSPRRO";"M110A2"
"WJGXHSPMPZ";"L4A4"
"WJIWZEREHI";"Luftwaffe"
"WJKOXDBJSZ";"CF-188 [HE]"
"WJNFVCGXIG";"보병전투차"
"WJPDVYUGXV";"Bidons spéciaux"
"WJRHNBPQIP";"FV1612 HUMBER FFR"
"WJTWZNXFKL";"공대공 미사일"
"WJWZIOYWEN";"USMC M60A1 ERA"
"WJYOWCWOUX";"BTR-152A ZPU-2"
"WJYQEDYBTH";"UAZ-3151"
"WKACMJVPML";"SCOUT AH.1 HELARM"
"WKAKSHHFIH";"#RFA HSB 56"
"WKEJMZFIVT";"BS-3"
"WKFPLPTFEG";"RAZVEDKA PV KGB"
"WKHJDSOXDM";"GESCHOSSWERFER-ABTEILUNG 5"
"WKKAVPSZCS";"RPG-7VM"
"WKLRFCVPAQ";"#SOV 29-y Gv. MSP"
"WKMJISUHYF";"15. PPR"
"WKNHUXNZIA";"XM85 T-CHAP"
"WKOKVVSDOZ";"24 BRYG. ART. ARMAT"
"WKTJKOFTQS";"M113A1G AUFKL."
"WKWLHLXZOY";"2-7. TP"
"WKXFTJGFNW";"2-8. DP"
"WKXNEJLPOR";"R-60"
"WKXSEODETI";"RESERVISTES (FR-F1)"
"WKYGGWDXIQ";"4. MOT.-SCHÜTZEN-DIVISION"
"WKYXNTZGPF";"SPz BMP-1P(C)"
"WLANUJQYQO";"N.G. M113A3 ACAV"
"WLAZQTOXVH";"#FR 3e Division Blindée"
"WLBSBJZXOB";"RPG-2"
"WLBTIUJEAX";"2A33"
"WLBTLZOTGL";"DSh. 2S12 120mm"
"WLCBCGAHFP";"MiG-21bis [RKT2]"
"WLDOTDMMJB";"T-72MK-E3"
"WLHMVLPNVR";"1-17-y Gv. Tank. Polk"
"WLHNKKSVVB";"NAVY SEALS"
"WLKYYUOZIE";"2-39 pa"
"WLMZFRQQBG";"PzGrenadier-Bat. 22"
"WLOLVWLFIE";"MiG-21bis [RKT2]"
"WLOSWERVJY";"DESANT. LuAZ-967M SNAB."
"WLPMYCCIMG";"F-15C EAGLE [AA]"
"WLRFAFOZNT";"USMC RIFLEMEN (LAW)"
"WLRLMZZEJA";"2-5. MSP"
"WLVPMPCKGN";"#UK  I British Corps"
"WLVRSVDQCW";"1-217. PTP"
"WLXKSWIEPO";"1-41-y MSP"
"WMJOFNLSNW";"Blindicide RL-100"
"WMPBNPLAGU";"9M31M Strela-1M"
"WMQDEAQOLS";"RANGERS"
"WMQVTLEDEJ";"Jäger-Bat. 26"
"WMRGOURTYJ";"V-600"
"WMRWUQRORS";"296-y APIB"
"WMXJACHBOW";"2de Karabiniers"
"WNBCASMQQC";"전자전에 특화된 항공기입니다. 대응체계와 강력한 장비를 갖춰 적 레이더와 신호를 탐지하거나 교란합니다. 적 영토 근처 또는 상공에서 운용되며 레이더 장비를 갖춘 적 유닛을 찾아 방해합니다."
"WNBIDGFXHW";"I-TOW"
"WNCCKDAWBI";"DSh. (RPG-16)"
"WNDBFPGQEI";"F-4F [LGB]"
"WNEJBQTZRD";"1. TANKOVA DIVIZE"
"WNEZVXTWTJ";"53T2"
"WNFVKGIHNQ";"2-74. RMBr"
"WNMCNYBTLU";"VKK 322"
"WNMOMXMVNE";"305kg"
"WNOVRXTCAT";"CMDT PROVINCIAUX"
"WNPUDKBCXJ";"M693 F1"
"WNRNPJGPRI";"GENIE"
"WNSLGDKHFI";"439TFS"
"WNVXZYMHDB";"MK-20 Rockeye II"
"WNWIQAZPEO";"Reservist"
"WNZFNUWEWU";"I./PR-17"
"WOEQADLOKM";"5. PANZERDIVISION"
"WOORQPTBVB";"Kar 98K ZF"
"WOPRSKVLZA";"M114/39 155mm"
"WOQQWUDPXH";"#DDR 32. Mot.-Schützen-Rgt."
"WPAPQRTROO";"Stinger POST"
"WPBBKVYHLR";"DESANT. OCHRONA"
"WPCQSKVFNO";"2-66th Armored Bat."
"WPFYBMHLWI";"PKT x3"
"WPJQSVNXQW";"#US  4th (Aviation) Brigade"
"WPJZHDNRXF";"FERN. SCHARFSCHÜTZE"
"WPNCAPGTBJ";"4-37th Armored"
"WPNIIUDWBK";"9M55K5"
"WPNUPSSDSV";"#US  14th MP Brigade"
"WPRVWEXYPR";"MOT.-SCHÜTZEN (RPG-27)"
"WPWYSLMKAO";"PUNTO DE ABASTECIMIENTO"
"WPYPRVBAUV";"2-585-y Art. Polk"
"WQBDVOZKXS";"PzGrenadier-Bat. 73"
"WQBTUQQVGL";"3-145-y otd. Tank. Polk"
"WQEYYEBLDI";"2A31"
"WQJARCDCBV";"93rd MP Battalion"
"WQMSYBIMXK";"#BEL  1ere Division d'Infanterie"
"WQQGXSLPRK";"MOT. AUFKLÄRER"
"WQRUTTWSNT";"GATLING"
"WQSGVNOASB";"D-56T"
"WQTJYGRRSX";"VKK 432"
"WQUVINEYZT";"M113 I-TOW"
"WQWAOLHXGL";"3-55 pz"
"WQWDVZUKBJ";"MECH. RECCE"
"WRJHZRMFRI";"D-30"
"WRJYXEDJKO";"이 유닛은 레이저 유도폭탄(LGB)이나 포발사 유도탄(CLGP) 같은 정밀유도탄약으로 무장합니다. 정확도가 높은 장거리 무기로, 레이저 표적지시기를 이용해 표적까지 유도할 수 있습니다."
"WROLYFZHOD";"MOTOSTRELKI"
"WROUYSKZMJ";"PzGrenadier-Bat. 152"
"WRQDRAKLOG";"MiG-23BN [CLU]"
"WRQZKAVCCY";"S-53"
"WRXFAKHAHH";"STRIM-65"
"WRXSCSRSJT";"돌격"
"WRYDHVWUFR";"VBK 44"
"WRYKWBIIXJ";"F-5"
"WRYTBUFYEX";"ROLAND 3"
"WSCUXCZRWA";"NF-5A [CLU]"
"WSEWIPXCZG";"HQ-1st Armored Div."
"WSFTTJSLVP";"12 pułk zmech."
"WSIOWLNQMX";"GeWa-9"
"WSJLFBKCUH";"WACHSCHÜTZEN (RPO)"
"WSTFRVHJLB";"3-693-y Art. Polk"
"WTBFSKGFVK";"HU.10"
"WTGXXOVUMB";"POTOK-2"
"WTHMVRYYRU";"KS ILTIS MILAN"
"WTJCRUQZZZ";"Kh-66"
"WTJUMUNFZE";"해병 저격수"
"WTKKGZRIEH";"MOR. MT-12 Rapira"
"WTLSEGAFZW";"44 Painfbat"
"WTMWQRBZDP";"SKOT-2A"
"WTMWVCYVNT";"SAW FALO"
"WTNCGVCNCT";"M101 105mm"
"WTNNPYKYTO";"#DDR 10. Panzer-Rgt."
"WTRYMPMCKD";"Tauroggen Bat."
"WTULRKFEEK";"PRŮZ. BVP-1P"
"WTWJBFONFG";"PANTSERVERKENNERS"
"WTYCONNHZQ";"SPW-60PU"
"WTYGWYWGJR";"S-25OFM"
"WTYHLTWHIW";"LAR-160"
"WUDRFIKNTK";"2A46"
"WUDSACQWCO";"7. PANZERDIVISION"
"WUERIMSHHI";"BMP-1P INSTRUKT."
"WUHLYOHAMO";"2PzGrenChallenge"
"WUIXSCWZZI";"85mm"
"WUKGHFQGIV";"Mi-24D [AT 2]"
"WURNOJAGAT";"Luftsturmregiment 40"
"WUSDSPXWGV";"보병"
"WUSQXOVRXW";"PVH FENNEC"
"WUUFGMUDGT";"AERO-RIFLES (AT-4)"
"WVADNMKBLQ";"#BEL  1ste Pantserinfanteriebrigade"
"WVCCLATBZT";"P4"
"WVDWWMYSJC";"M39A2"
"WVHPSORMHR";"Fsg m/85"
"WVMQNEXFPJ";"ILTIS MILAN 2"
"WVNKPOWYVC";"LYNX AH.7 CHANCELLOR"
"WVQNNWKFSH";"VSOT-64/R2M"
"WVRDWMFFIQ";"T-55AD-1M MERIDA"
"WVRFFCMJQN";"PzGrenadier-Bat. 142"
"WVYGNUOIFG";"DESANTNIKI (METIS)"
"WWDYKBJTSB";"3-35-ya Gv. DShB"
"WWECSXRTFH";"BzK Vz.59 82mm"
"WWFXBMKOZR";"OT-62B"
"WWLRQBBCHG";"ZAPADORES MANDO"
"WWQICVFGFH";"W48 nuclear artillery shell"
"WWSXEWFCHD";"M67 RCL"
"WWVMKEKHNI";"3-400-y MSP"
"WWWIZOBAUN";"2-7-y Gv. Tank. Polk"
"WXBOTYNGDL";"BICC Wad Raz"
"WXDHIYJXLP";"Mi-2T"
"WXFANYQLFS";"35TH INFANTRY DIVISION (MECH.)"
"WXLEEMFHBN";"1-670-y Art. Polk"
"WXNQKZCMHU";"2A37"
"WXOYIAIPXB";"Token inexistant JQNFRZEOXE dans SERIOUS_Localisation_Unites"
"WXUSKVGFJA";"3-17. TP"
"WXUWANMTWW";"HFB-320/ECM"
"WXVFJPZNXR";"1-49 pz"
"WXVIDTIYTK";"2-6th Air Cavalry Sq."
"WXWLGURWUX";"16 DYWIZJA ZMECH."
"WXYMBFGUPG";"AUFKLÄRER"
"WXZXHREWYL";"M998 HUMVEE"
"WXZYFRYVRE";"BRDM-2 STRELA-1"
"WYASBJIOUB";"Meteorit"
"WYCKPZGHAJ";"#SOV  172-y Gv. MSP"
"WYDURBRWGS";"PIONIER"
"WYEBMOJFGG";"CH-46E SUPPLY"
"WYGVUINOFD";"BICC León"
"WYKPHFJMRP";"N.G. OH-58A"
"WYKRZPYATT";"KSM-65 100mm"
"WYNOTADMUW";"79-YA GV. TANK. DIV."
"WYQDUTFWRO";"로켓"
"WYRBDMBXJV";"#TCH 3. Div. Protivzdušné Obrany"
"WYTSQGRETY";"COLT"
"WYUYTYZAHE";"박격포는 운용조가 사용하는 간접사격 화기입니다. 빠르게 표적을 공격할 수 있지만 사거리가 길지 않고 정확도도 낮습니다."
"WYVPYYZGJZ";"LANDWEHR (Lmg 25)"
"WYXPFUBRJA";"MT-LB VASILEK"
"WYXZDGXWYA";"A.109HA-1"
"WYYEOUASGF";"225-y Otd. Vertoletniy Polk"
"WZCVDBUWVU";"PZ.GRENADIER (M113)"
"WZHCMQOZUT";"(정찰)"
"WZIIVZBBQL";"소이 로켓발사기"
"WZKCKKJKFS";"GRIZZLY"
"WZLHBVNAWD";"BMR-PM-81"
"WZLWOGCTJS";"2S12 120mm"
"WZNMLFWWMH";"2-40-y Tank. Polk"
"WZOQHHOJVN";"MP PATROL (M67)"
"WZOTWQYGCR";"LARO M/87"
"WZUJWXIOGY";"Artillerie-Bat. 635"
"WZVEMZOVSU";"대포병 레이더 유닛에는 효과범위가 있으며, 지형과 관계없이 범위 안의 적 포병이 사격하는 즉시 위치를 드러냅니다. 적 유닛이 사격을 중단하면 위치정보도 사라집니다."
"WZVMBUJEPH";"CHIEFTAIN MK. 6/2"
"WZYAHIUJKH";"480th Tac. Fighter Sq."
"WZZGTCBWWT";"PzArtillerie-Bat. 565"
"WZZJMNYYQG";"#NL 1e Divisie"
"XAFMTEFGOU";"LEOPARD 2A4(C)"
"XAMZOZEKYY";"Panzer-Bat. 333"
"XAQTRFQYKR";"VLRA LOG."
"XARQSRSXNK";"보급"
"XATYRZWGQT";"14. PPR"
"XAXOZGHWGF";"5-5 Baa"
"XAXSYHKYVD";"T-54BK"
"XAZCXDWCPJ";"1-59 pz"
"XAZRSRXGOP";"4TH ATAF"
"XBBFWXYCQP";"Panzer-Bat. 154"
"XBCABPJSYN";"2-247-y Gv. MSP"
"XBDGDXJJNS";"RPG-22"
"XBGDEXISMG";"GAZ-66 ZAOP."
"XBIKYOETVK";"Su-24MP [EW]"
"XBLYMOBVHU";"대공포(AA)는 빠르게 움직이는 공중 표적을 격추하기 위한 무기입니다.
이런 포는 빠른 선회와 높은 발사속도·고각을 갖춘 포탑에 탑재되는 경우가 많습니다. 발전된 체계는 사격통제 컴퓨터와 레이더를 사용하여 항공기와 헬리콥터를 즉시 추적하고 사격할 수 있습니다. 대공포는 2연장 또는 4연장으로 운용되는 경우가 많으며, 경장갑 지상 표적을 상대로 직접사격할 때도 매우 효과적입니다.  "
"XBNBUWPTVT";"WIESEL MK20"
"XBOBQGPHEC";"Mi-8MT [RKT 3]"
"XBRLINNVJX";"GeWa-1"
"XBTUQQGRDW";"#RFA PzGrenadier-Brigade 10"
"XBWNLHRSQP";"MOR. PTS-2"
"XCGWAZHLJU";"USMC M110A2"
"XCLOCNIXLD";"R-40RD1"
"XCMCRVJEYX";"PM Vigneron M2"
"XCMTQJYMKM";"M2"
"XCNXKKMUIS";"M-30"
"XCPSRXUBDL";"Panzer-Bat. 343"
"XCQFPSMXAK";"3-PR-1"
"XCQTBWSISY";"C3 81mm"
"XCRWGFUKUR";"UPK-23-250 x2"
"XCTBAWTFTF";"UH-1H SUPPLY"
"XCTVDHRNIK";"Su-15TM [AA2]"
"XCTZQENRQM";"M2 BRADLEY SFV"
"XCWFVNDNHL";"PUMA PIRATE"
"XCZZQBMCFH";"1-12. TP"
"XDAOPEOAWP";"9M330 "
"XDBCLRZYDY";"1-11 pz"
"XDBIFUBQVD";"Mi-4B [RKT1]"
"XDEASQVMSZ";"#DDR 1. Panzer-Rgt."
"XDHCWYLGSX";"AERO-M30 107mm"
"XDIKQEJPUG";"SAPERZY"
"XDJTMFDPVW";"2S3M AKATSIYA"
"XDOERGLLYF";"#SOV 68-y Gv. MSP"
"XDOHPLLXEH";"33-y IAP"
"XDPWJLDACG";"Bofors L/70+"
"XDQVIUMCYP";"PaK T-12 100mm"
"XDSLEELHMX";"FÜPZ. T-54AMK"
"XDTPVISAXU";"AIM-7E"
"XDWSQTFKXQ";"OP_02_TRG_Player"
"XDZBPCDWEH";"GeWa-10"
"XEDPNDQJLJ";"44 Afdva"
"XEEJUWISYI";"MOR. BELOZOR"
"XENCKWVTRB";"1. Tanková Divize"
"XERNOZREUP";"대전차 로켓발사기는 장갑 또는 강화된 지상표적을 파괴하도록 설계된 견착식 무기입니다. 무유도 로켓추진 대전차탄을 발사하여 일반 전투병에게 적 전차나 차량을 무력화할 수 있는 효율적이고 휴대 가능한 화력을 제공합니다. 사거리가 짧으므로 매복이나 건물·숲 같은 엄폐지에서 사용할 때 가장 효과적입니다."
"XEWCASEICM";"ALOUETTE II"
"XEXFODXTTZ";"L-39ZO [RKT]"
"XEXZHTKFXP";"M1025 HUMVEE M2HB"
"XEYLYWUMKC";"#US  2nd Armored Div."
"XFBPGNUAOL";"곡사포"
"XFDPEISLKG";"1-914-y Art. Polk"
"XFEKDNTPBL";"AH-64A APACHE [RKT]"
"XFETXSAPBR";"3-55. MSP"
"XFMKISDQJF";"M68A1"
"XFMVNQBPAP";"USMC M1025 HUMVEE TOW"
"XFNPQTAXXH";"54. Heimatschutz-Brig."
"XFRJRDRIOS";"DESANT. UAZ-469 FAGOT"
"XFRMLMCNLT";"REZ. DShK 12,7mm (AA)"
"XFSSQNATYL";"CN 90 F1"
"XFYHWZFLSA";"AERO-M167A2 PIVADS 20mm"
"XFYJENSRIQ";"136mm"
"XGEAHJWWUM";"KS-19M"
"XGFLVBYCGN";"1-244-y Gv. MSP"
"XGFPRELCFG";"VKK 461"
"XGHMZRJMGL";" INFANTERIE (DRAGON)"
"XGHWQJXRSN";"2-28 pcz"
"XGMXCCSDRM";"FUSILEROS (C90)"
"XGNYFLUPVZ";"KAB-1500L"
"XGUUTUIFKF";"M168 Vulcan"
"XHBFJBQVGL";"2-36 pz"
"XHCMNLMVHJ";"MECH. CP ESCORT"
"XHESCTRDCL";"AZP S-60 57mm"
"XHFJWISYZQ";"M3P"
"XHIFILPXWH";"MARINIER (CarlG)"
"XHIWHPEQAC";"25 pułk zmech."
"XHJEDPCWBQ";"1-17 pz"
"XHJRNEHUTT";"2-MSR. 1"
"XHRJHERZPE";"M75 AIV"
"XHTPVEGVQY";"M/87 I-TOW"
"XHUWNTCQBP";"BMR C/C TOW"
"XHXBKKVJFL";"PM-41"
"XHXVLLBNZL";"BMP-3"
"XHZHLDKEMF";"#DDR 17. Mot.-Schützen-Rgt."
"XIDDVOBBAD";"1143-y Zen. Art. Polk"
"XIFVCZXVJC";"V. Corps"
"XIGLNUDIWS";"3rd Armored Division"
"XIGMFIRPLP";"OP_13_SURV_DDR"
"XIGSHQUSBL";"MiG-29 9.13"
"XIIGRZPQEH";"Jäger-Bat. 711"
"XIIHHXUPBT";"L46"
"XIJLDYHRLH";"R.A.F. BERLIN"
"XIJUZPKBAE";"SEK"
"XIKNHIBGPL";"TERRIERS LDR."
"XIKSLUAHJC";"#DDR 31. Mot.-Schützen-Rgt."
"XIKWLQTMHI";"BRDM-2 FALANGA-P"
"XIMSUZPTKT";"Panzer-Bat. 64"
"XIOUNHPLNQ";"2A46"
"XISXFNJMBV";"RakArt.-Bat. 102"
"XJCBZFBHMA";"358-y Gv. Zen. Rak. Polk"
"XJCHCCJWEC";"M114"
"XJEANPNPRF";"정찰 유닛은 뛰어난 관측 능력과 은밀성을 지닙니다. 이를 이용해 발각을 피하면서 전장을 수색하고 적 표적을 발견할 수 있습니다."
"XJGEDXGCAU";"GUV-8700-9A624"
"XJIQNQIMND";"BIMZ Alcantara"
"XJLGSDOSDL";"3-117-y Art. Polk"
"XJMDESILIJ";"#US 81st Tac. Fighter Wing"
"XJMQBNGHTX";"MNAD Flying Column"
"XJOHJQAQUP";"경보병 지휘관"
"XJOOXBTCRO";"1-77th Field Artillery Rgt."
"XJOPVDGSZH";"MG1SA3"
"XJPFPPLRLH";"M256"
"XJRZQPCFTU";"1e Corps d'Armée"
"XJTAWJBJGT";"18-ya Zen. Rak. Brigade"
"XJVITOMZCG";"20e Artillerie"
"XJVSZXBYEQ";"1-33. TP"
"XJYGGPHRXP";"PzArtillerie-Bat. 225"
"XJYOEUPBUY";"DD-4 DZ"
"XKAFYZLHWN";"IFV 보병 유닛은 보병전투차 근처에 있을 때 전투에서 받는 제압이 감소합니다."
"XKBHMKQQVU";"GT-MU-1D"
"XKGQJMZFJL";"NATRES"
"XKIIATCHXB";"FV433 ABBOT"
"XKKOQLYPWM";"FLA-MG ZPU-4"
"XKNCAIONQF";"2-55-y Gv. Tank. Polk"
"XKNLFKIZGQ";"6 BRYG. P.DESANTOWA"
"XKQTYLFGKG";"VAB RATAC"
"XKRAHADQAE";"1. TANKOVA DIVIZE"
"XKRUIQFQUA";"LVTP-7"
"XKTLBIYCNX";"Su-22M4 [CLU]"
